# ./gen-events -Z2jets -lhc -pileup -out pippo -nev 1
# Random generator sequence:     19780503
# Stamped by ./gen-events on 17/08/2006 at 20:04:37
#SUBSTART
       -0.4291262372       -0.2051004720        0.7700230227        0.9157678589
       -0.7267752947       -0.0658551072       -0.0480454154        0.7445316454
       -0.1305766044       -0.1970575211        0.1140426605        0.2972665968
        0.3214264428        0.1275785307       10.9789289258       10.9852606424
        0.1235992617        0.0600161115        4.3048121908        4.3092651919
       -0.6715514705       -0.3647012024      -40.9510323357       40.9583998405
       -0.1427785825        0.0388998945      -65.4871021390       65.4891295288
       -0.1908966089        0.2848235405      909.4984331945      909.4989831445
        0.5172948509       -0.6988807813      236.6108396461      236.6124784244
        0.9737962631       -0.4018185468       -2.7914569931        2.9868795147
       -0.1695253287       -0.0042682644       -0.2409587380        0.3260336692
        0.1523475423       -0.0253770071      -14.6183675878       14.6198496738
       -0.9200903299        0.1796553285       -0.0565956134        0.9494867564
       -0.1240085641       -0.3825543733        0.2633752199        0.5005719368
       -0.0052131503       -0.1300005373        0.4566049036        0.4948688104
        0.0164640673       -0.2134359932        4.2450237719        4.3530270615
        0.5788797378        0.0387167603      -23.6709873863       23.6967304995
        0.0401712566       -0.3136021414       -1.7271999000        1.9908616527
       -0.2153950375        0.5709089782       -0.8091806525        1.0230274663
       -0.4888665609        0.2218166344       -0.8917232784        1.0501634748
        0.3937303921       -0.5422475799        2.3542602889        2.4517498552
       -0.1608571180        0.0196580691        0.0801146185        0.1807755630
        0.0177824303        0.0395163187        0.0198243394        0.0476524785
        0.5456370020       -0.5211739045        3.0990481727        3.1926354847
       -0.0018125887       -0.0049837651        0.0885280468        0.1653636095
       -0.0213304911        0.1387081924        0.0649564232        0.1546424567
        0.0049909695        0.0254643638       -0.0528385720        0.0588664446
        0.0665168191       -0.2712457321       -0.1830363850        0.3339177333
        0.1043043517       -0.0826556908       -0.0478239106        0.1414160084
       -0.1905838765        0.4077359868       -0.8906930036        1.0076629697
        0.2261261399       -0.0150247203       -0.1711187396        0.3164177323
        0.0489414017       -0.1237824964        0.2399299569        0.2743788466
        0.0689341941       -0.4437604102        0.4302460139        0.6219219060
        0.2496436435       -0.2634112467       -0.4833114828        0.6203041253
        0.2889007027        0.5866388082     -138.9110143504      138.9125534880
        0.1335340015        0.0287355920       -6.6425568653        6.6439610755
       -0.6587893504       -0.1198216137      -71.6088556753       71.6121222388
        0.2460993858        0.6955037114       -1.1691853093        1.3824921728
        2.8580616275        0.2488753138       -5.6144998254        6.3050030720
        0.0451348344        0.5482936164       -1.4052125345        1.5155081970
       -0.2279328873       -0.1318329038       -0.8317820343        0.8835578380
        2.4098519422        0.7545343244        3.4737886612        4.2969053839
        0.3652490573        0.0306127682        0.7086916108        0.8099799995
        0.7733286075        0.1483750899        0.9795434117        1.3502587004
       -0.0834973131        0.1641373690        0.3795195019        0.4443283858
       -0.4304398279       -0.2283119965        0.3277442868        0.6035734550
       -0.7638897783       -0.0128295613        0.2913042622        0.8294758279
       -1.7462636790       -1.5929590636        1.6564257226        2.8896680388
       -0.7103423098       -0.9604329484        0.9166010610        1.5121689507
       -0.0707047370        0.0212183030       -0.0350860221        0.0817337456
       -0.3311885374       -0.1357627502        0.0107505278        0.3580962796
       -0.7552217154       -1.4206744382        3.0260006699        3.4299906032
       -0.2133036947       -0.2711582557        1.2479629039        1.2947728277
       -0.8247059239       -1.4541594355        5.4802651436        5.7295746412
        0.1317609499        0.0285162505        0.3783629605        0.4016623636
        0.0407055119        0.0817450818        0.0970575331        0.1332642556
       -0.2570250542       -0.5194826854        1.8566162886        1.9499815299
       -0.4262967203       -1.3937950304        2.2666061472        2.6984026186
        0.4729969296       -0.4898280626        4.0933493183        4.1495983261
        0.0629189730       -0.0113597628        0.4718708945        0.4761827196
       -0.0072865236       -0.1265029225        1.1098645868        1.1257598628
       -0.2880072667       -0.3041880176        0.3270873846        0.5494947477
       -0.4215951779       -0.1507729350        1.1980065209        1.2865358063
       -0.5019672804        0.7282714884        0.9247252329        1.2872245541
       -0.1413583081        0.1450204289        0.7113050675        0.7526272517
       -0.0681035044        0.0238784785        0.0876142558        0.1135100297
       -0.1168042108        0.2936089416        0.5732375529        0.6545614763
       -0.7526465077        0.2824378355        1.8032689842        1.9743421502
       -0.4511344010        0.2834819234        1.1398130420        1.2581963358
       -1.6684970907        1.6963797270       -0.2676743680        2.3984820350
       -0.1561175424       -0.0193245735        0.0006440120        0.2103005607
       -0.1605245734       -0.0993587698       -0.6106561687        0.6542331733
       -0.2311563269       -0.2847534279       -1.0501741502        1.1210991449
       -1.9599217534       -1.6506765085       -3.5082437392        4.3466400971
       -0.0361790367       -0.0469229940       -0.6901957196        0.7066545169
       -0.7857858923       -0.9756178836       -9.6820130486        9.8077019219
       -0.5596856448       -0.6392750543       -6.8610148766        6.9148337318
        0.1909209173       -0.6622632938       -4.7406385179        4.7925125779
       -0.1003109056       -0.1469378340       -1.1168742748        1.1395354033
       -0.9266619565        0.3702544683       -6.6373856128        6.7119802239
       -3.0594187119        0.5020669238      -25.4057323765       25.5945859787
       -0.7720341935        0.2062904274       -8.2373633860        8.2772113585
       -0.4416654065       -0.0613586221       -2.9044525131        2.9384821954
       -0.7342743268        0.0846060069      -18.3211685820       18.3366031467
       -2.4259244322       -0.2276430005      -30.2155576456       30.3177263322
       -1.6273682086        0.3136819726     -331.1494283434      331.1549084758
        0.0136651613        0.2588001035      -22.4060822109       22.4075809554
       -0.1353670712        0.3278384353      -32.6671419312       32.6690673916
        0.1260931270        1.0109882497     -238.4248214238      238.4275091273
       -0.2073176455        0.3263925942      -44.2571448330       44.2590540035
       -0.0348607950        0.0485660214      -17.7699178380       17.7705664988
       -0.1749483103        0.2762705687      -39.8330884012       39.8346751424
       -0.5871836041        0.9693390997      -79.3443137353       79.3525299205
       -0.3335391482        0.1067355279      -25.5857406941       25.5885178838
       -0.2342108726        0.7291659542      -25.4496713197       25.4611921952
       -0.0804723512        0.2768497656      -12.7402326128       12.7434943646
       -0.3957752594       -0.0915170156      -49.3450346022       49.3469039870
       -0.1100338436        0.4568281160      -52.5467989749       52.5490852600
       -0.2456634684        0.2607022247      -19.0214765165       19.0248491468
       -0.0988321045        0.1797669894       -7.1136711422        7.1166284907
       -3.3640854743        3.4333139664     -271.9381718836      271.9822730162
       -0.2492469868        0.1474447556      -26.0883826002       26.0903631730
       -0.5682746975        1.0852456844      -41.5374262612       41.5557210804
       -0.7111190570        0.6830367325      -46.1103588720       46.1211112678
       -2.4393659126        1.4334935779     -175.6201371663      175.6454405329
       -1.3022373590        0.4337758688      -88.1200887596       88.1308884922
       -0.0157339496        0.0589469759       -8.0580505064        8.0582814711
       -2.0139276527       -1.0343145538     -202.3769836798      202.3918219324
       -0.3217923055       -0.0673968341      -35.4621364643       35.4639351316
       -0.3485374502       -0.1305633763      -32.4818876231       32.4843197327
        0.0282481641       -0.4576161552      -26.2651222697       26.2694944400
       -1.5272585298       -1.4733939622     -167.7292475517      167.7427297156
        0.9539416254       -1.2822513199      -98.8772134222       98.8901284619
        0.3756428776       -0.5708501287      -37.6646477494       37.6708463871
        0.4117347715       -0.8811848870      -51.0583855631       51.0700341648
       -0.0082426431       -0.1735017749       -9.7411357117        9.7436838796
        0.4906170002       -0.3070277273      -14.5797068466       14.5918574069
        1.8310879088       -0.8861824773      -29.5818389859       29.6520299455
        0.3494174965       -0.2741683195       -5.7242724349        5.7431729513
        0.9309046873       -0.8742529105      -16.0259556502       16.0773640867
        0.4112596605       -0.8506537018      -12.8988780612       12.9428529477
        0.0087594371        0.0260752183       -5.8667658499        5.8684902630
        0.7773546907       -0.0701204304       -7.1401688075        7.1840578766
        0.3471187063        0.6498452566       -7.1033697326        7.1428377831
        0.2656321253        0.0559721787       -5.9134069273        5.9212798096
        0.6163993510        0.6239613245      -15.8529395805       15.8777973605
        1.1758367629        1.1849253087      -12.3610608688       12.4740508924
        0.6913601171        0.7301331130       -8.9088264266        8.9664787547
        0.9684321476        1.8963792062       -8.8996486190        9.1989484314
        0.0206070458        0.0593271630       -0.3518476965        0.3836938220
        1.4054777069        0.4561353096       -7.1212788956        7.3332387597
        0.1452431119        0.0391606477       -1.3070875481        1.3230974119
        0.1670035955       -0.0148128205       -1.6235156042        1.6381063221
        0.1067065347        0.0375519426       -3.5618207880        3.5663487692
        2.4635070151       -0.2656336690       -8.3027380072        8.6657005637
        1.1109109907       -0.6154488577       -4.0070678837        4.2058261180
        1.7633091756       -0.4014448374       -6.6521065151        6.8935432322
        0.7379150573       -0.3672701973       -4.4679218005        4.5433172072
        0.6653718026       -0.3782925071       -2.0751731263        2.2162238483
        1.5060241048       -0.7113715158       -4.5971358370        4.8915535085
        0.8034474448       -0.1287846174       -2.0945260997        2.2513623968
        0.5252236201       -0.1233031893       -1.6212700666        1.7143686714
       -0.0105268913        0.0254546832       -0.0257080376        0.0376783696
        0.2898029864        0.0909319885       -0.3009609560        0.4275884640
       -0.0312971625        0.0203817337       -0.1533022175        0.2106567878
        1.1712845334        0.1426757993       -1.6209031377        2.0097439162
        0.7534567154        0.1693141600       -1.5955617284        1.7781061050
        0.0870691107       -0.0583237813       -0.1635482769        0.1942440022
       -0.0365419890        0.0210177513       -0.0415352880        0.0591797514
        3.1285943598       -0.1021905908       -3.8909918242        5.0814520313
        0.9751662314        0.4039773533       -1.4093069105        1.7662878116
        2.7143305687        1.1280454257       -2.5230540536        3.9857532876
        0.2886545637        0.0628189086       -0.1163731114        0.3468287162
        0.0725292311        0.2037746374       -0.3016052886        0.3711473324
        0.0807600545        0.0379281979       -0.0515570013        0.1030478480
        1.0335770932        1.1003029744       -0.3472951065        1.5553269492
       -0.1106042451        0.0146058051       -0.1454258169        0.2303802980
        0.1517987822        0.4730019333       -0.0885892297        0.5235470712
        0.1649694866        0.0885944011       -0.0102852340        0.1875358244
        0.1506101710        0.1097053444       -0.1533171755        0.2412982439
        0.5694064646        1.4323239978       -0.7042924964        1.7003774469
        0.1880552576        0.0878789157        0.0645742205        0.2583352446
        0.3401073743        0.2736941561       -0.1660795057        0.4874871324
        0.4734570778       -0.3742452200        0.1469233807        0.6366218295
        0.5447847587        0.0455881184        0.1131613255        0.7478968006
        0.7635247917       -0.3726406236       -0.0381364703        0.8618383358
        1.7309909216       -0.1594460132        0.5215190474        1.8202237509
        0.2508965720       -0.1485186716        0.1657973405        0.3632842258
        2.5573951665       -0.9930976454        2.6634517990        3.9371104950
        0.8721957514       -0.6972461851        1.1639288662        1.6189774124
        1.9553502224       -0.7528083684        4.6947269544        5.2259857157
        0.3206930570        0.0264567345        0.9326108680        0.9963868785
        1.0917382492       -0.3323450514        1.8210317852        2.1535974985
        0.4300078732       -0.1823545586        0.4182865393        0.6423420973
        0.0601311416        0.1274641924        0.1812084023        0.2686617660
        0.3412667167        0.1578009958        1.0790513290        1.1511714389
        1.0734975740        0.7960471748        3.0403745377        3.3240705859
        0.5048140991        0.6402760429        0.7732155221        1.1323129930
        1.0393008443        1.6055406986        6.4230049459        6.7670710287
        0.1975088419        0.2045910427        0.6891190474        0.7584405604
       -0.1544143686        0.1732570411        1.2460589936        1.2751488541
        0.0389674873        1.3910604240        7.8461732023        7.9698482591
       -0.6551260717        1.3273121276       16.4440452919       16.5111190717
       -1.5119756237        1.8507196283       17.6201448962       17.7820195528
       -0.1319587228        0.4275914100        1.9415710927        1.9973546534
       -0.4899439823        0.0004047599        6.2302584080        6.2494931875
       -0.3039733636        0.0997600808        4.6365918170        4.6476161155
       -0.1134090971        0.2229601244        0.8295017255        0.8775680816
       -0.5747387407        0.8129708817        9.9841064258       10.0345955166
       -1.1094285549        0.0522207430       12.5854357266       12.6351189523
       -1.8837549048        1.1472701137       21.9934749910       22.1042345088
       -0.1827553225        0.3563139266        9.2401878197        9.2499140456
       -2.2204222713        1.3327667974       28.2728719422       28.3915711091
       -0.0703467188        0.0660313741        1.8807542548        1.8832273814
       -0.9590567490        0.4041446966       25.7377795221       25.7588124243
       -0.1376254764        0.3267224335       11.6541893859       11.6973762163
        0.1412016354        0.1883602592        2.1024905625        2.1202273084
        0.7376126744        0.4614061354       18.0157063327       18.0611581725
        0.4645192425        0.0820184012        8.0112459845        8.0263346026
       -0.0075473501        0.1218923687        0.9606366091        0.9783747706
        0.8168557282        0.2707502434       15.2914413129       15.3162729208
        1.2386773322        0.2721085238       16.5731096086       16.6221480701
        1.0537166467       -0.6064681204       11.2379564355       11.3143019298
        0.7443339906        0.0495623516        6.9585712205        6.9998344789
        0.1076696186       -0.5622069015        7.1155758532        7.1558901961
        0.2189926658       -0.6128047892       95.8119477056       95.8154501428
        0.0306437112       -0.4757662182       68.2441373249       68.2459453120
       -0.7087116950       -0.9714016552       84.4948999144       84.5035708403
       -0.0549044787       -0.0232618921        6.9062859884        6.9065434025
       -0.4631273145        0.1351417246       85.3947824659       85.3961452443
       -0.3545022920        0.4433753504       65.4859143259       65.4885234867
       -0.0481719128       -0.0143077260       16.8888196066       16.8894710613
       -0.1607067414        0.2612669362       30.2342827997       30.2361608553
       -0.3656075232       -0.5428547197       31.3298088741       31.3506879476
       -0.0668529032        0.1119379472        2.6400431478        2.6469429578
        0.2905075793       -0.0333283661       26.5467891339       26.5649744842
       -0.1027536791       -0.2781948796        7.2685638511        7.2759501752
        0.2359210632       -0.4027833297        1.5263423385        1.6022153032
       -0.1051863979        0.1719424674        3.2141024088        3.2234395403
        0.2855386337        0.1952193504      100.2797589308      100.2804526012
        0.1686709121       -0.2443283947       -2.2009622313        2.2252776837
       -1.0422472447       -1.0524600756      -14.6295178370       14.7342150882
        0.0780610156       -0.0982495961       -1.6093469053        1.6202542244
       -0.0657754911       -0.0895843956       -1.4304200801        1.4415037875
       -0.7100510566        0.0002207430       -4.2618843364        4.3228821906
        0.0158741060       -0.0846083944       -1.5666702808        1.5752289107
       -0.7248210161        0.7626380268      -11.6616579123       11.7098559903
        1.6389879405        0.7405211086       43.9688557346       44.0058451501
        0.1323698777        0.1306769889        7.1862130762        7.1899747164
       -2.3144557876       -1.1492230154       20.1484943265       20.3196190462
       -2.3039935887       -0.2661097484       12.0704003798       12.3011140610
       -2.5863501714       -0.2349331991       14.8935355279       15.1263162170
       -2.7609557835       -0.8178332272       23.9457680195       24.1233325854
       -2.4525760651       -0.8875456431       20.7344380730       20.8983077930
       -0.3040230251       -0.1262664929        2.0120506042        2.0388037818
        0.4471710247       -0.0601494610        0.9100643664        1.0253179111
       -0.1252205475        0.0683550023        4.3076231803        4.3122441768
        0.2980527890       -0.0562465421       -5.5666872649        5.5766913155
        0.2242318422       -0.0842506081      -38.3764359939       38.3771835558
        0.3939189646        0.0090531917      -50.6606697390       50.6622020101
        0.1284922244        0.0560503543      -46.4506815750       46.4511027906
        0.0041582800        0.1226483202      -21.0069579927       21.0131145947
       -0.1750089941       -0.1987170938      -38.1970568697       38.1982296700
        0.3056408108       -1.1315283527      -73.5139675176       73.5249948543
       -0.0388790079       -0.0791699709       -5.9403143157        5.9409690818
        0.9211768243        0.2433362955     -105.8252689623      105.8295579233
        0.5438371062        0.2885355883     -148.4794534724      148.4807953738
        0.1946713575        0.6125516373      -58.6014821578       58.6051730424
       -0.4384726193       -0.1944966035       81.8157298410       81.8172550038
       -0.1999039868        0.1085761263       40.0732934091       40.0741821478
       -0.4221995482       -0.1599706045      176.1096514272      176.1109218925
       -0.1587036933        0.3631242352       75.2648755566       75.2660482449
        0.0970587675        0.2343060684       95.5705753851       95.5710138010
       -0.0276814501       -0.1119012186      154.4786789233      154.4787849830
        0.3462764215       -0.0629469569       45.0724722582       45.0740624410
       -0.1875865008        0.1246637958       -5.9569378241        5.9815950179
       -0.2015478096       -0.1631416279       -0.9620653069        1.0061243213
        0.1961232192        0.1769925118       -6.8410694965        6.8475909857
        0.1054079688       -0.2814167735       -1.3679298182        1.4005492593
        0.0753270619       -0.0353739220       -0.2510205070        0.2644556211
        0.1755308179        0.0795383679      -23.4791971629       23.4804028207
        0.3209458012       -0.4672289059      -13.1951128250       13.2080199617
        0.3768504377       -0.1701377349       -6.1090515673        6.1432198057
       -0.1729256489        0.3936380687       -0.1911543968        0.4907891579
        0.3935373791        0.0957203060        0.3064746532        0.5267262512
       -0.4301162607        0.4253493580        0.5574304989        0.8343444253
       -0.0607844034       -0.0872409955        0.2003912894        0.2268532651
        0.0699012597        0.0811938824       -0.3147981057        0.3325304197
        0.0021048894        0.3937774633        0.2466311203        0.4851513326
       -0.2065089867       -0.2859035445        0.0932338981        0.3905882013
       -0.3731969960        0.2109007203        1.5644844631        1.6221488055
       -0.5113530649        0.1472868567        2.2887165403        2.3497656855
        0.0621973168        0.0390745404       -0.1078862629        0.1305173232
       -0.0613780206       -0.1736377607        0.5681537822        0.5972571084
        0.7950400248       -0.2240801065        0.3193110315        0.8965153958
       -0.1835727253        0.4202710833        1.8190945031        2.0975657637
        0.1967172453       -0.1147441514        0.1171695359        0.2916716989
        0.2411947545        0.1951407088        1.1048047279        1.1559965733
        0.7572944863        0.1724697997        1.5663973146        1.8167229502
        0.0167322763       -0.1422794631        0.2100524963        0.2900435326
        0.5958071318       -0.1853412147        1.1627598835        1.4103274371
        0.1651276412       -0.1831219814        0.7085216174        0.8980226280
        0.0002598626        0.1002106602        0.9085069061        0.9140169815
        0.0335346980        0.2243570125        0.8609648272        0.8903488523
       -0.0696665765       -0.0251451180        4.2078714507        4.2108369286
       -0.1346751420        0.0027366696        3.3250230885        3.3306760886
        0.1241266812        0.2978393309        1.1363166653        1.1894583005
        0.0600001707       -0.1198918007        1.3437738314        1.3576383757
       -0.5358208324        0.0246763205        7.6441342336        7.6788112379
        0.0793647025       -0.5593342474       -4.5006013363        4.5380662985
        0.1537446470       -0.5286506627        2.9604594599        3.0112172213
        0.5291572302       -2.2631388444       11.2099584711       11.4483611808
       -0.0348474669        0.0766812248       -0.1151735660        0.1426860417
       -0.0184335797        0.0493567407        0.0374518182        0.0646414991
        0.0777071925       -0.1508025095      -59.1345607332       59.1348040744
       -0.0533979157       -0.0484011855      -27.0397616529       27.0398576967
       -0.2627263530        0.1580236970        0.0155837625        0.3069844932
       -0.2804563693        0.0380875280        0.0765010998        0.2931874027
       -0.1737427686       -0.0819195155        0.0606528913        0.2014351754
       -0.1437715723       -0.1320224570       -0.0610869552        0.2045282627
       -0.0082605443       -0.0192976989        0.1370088401        0.1386075757
       -0.1755869845       -0.0463218812        0.1638208384        0.2445685444
       -0.0669030799       -0.0420585840        0.1230981148        0.1462808684
        0.0621391254       -0.0046150111        0.1365140209        0.1500621442
       -0.1177539719       -0.1870079794        0.5684392996        0.6098862350
       -0.1497115297       -0.1229067589        0.2628126388        0.3264813878
        0.0118145598       -0.2130785868        0.5220931360        0.5640242111
       -0.0679588459       -0.0600913364        0.3462946527        0.3579795524
       -0.0484887343       -0.1435121719        0.1948818926        0.2468316287
       -0.3097811152       -0.3075917605        0.7624308720        0.8785658001
       -0.1015189000       -0.0982464467        0.1223698177        0.1869032467
       -0.2831258208       -0.1167078746        0.5241087429        0.6070180663
       -0.3095604079       -0.1259990704        0.7914341531        0.8591108372
       -0.0624577120       -0.1074357763        0.2504532311        0.2795894004
        0.0515823318       -0.1027906405        0.2419887300        0.2679275988
       -0.0395516377       -0.5617946657        1.1361225329        1.2680504675
        0.1329994959       -0.3853447195        0.9685785940        1.0508681703
        0.0401177738       -0.0731886549        0.4111910096        0.4195760496
       -0.1939431533        0.3873909418        0.6025053794        0.7420905744
       -0.0227832122        0.2295299825        0.4181439600        0.4775431488
       -0.7141501319       -0.1845931836       -0.4142646434        0.8459906909
       -0.4321789969       -0.0394610073       -0.3351192876        0.5483072071
       -1.2215959715       -1.1808526803       -1.4245997744        2.2172492614
       -0.0602251054       -0.0679678120       -0.0401779863        0.0993023533
       -0.0762747027        0.0352573917       -0.0834173241        0.1184033949
       -0.0097554816       -0.0184539797       -0.2602261350        0.2610619852
       -0.0152338788        0.0268349096        0.0231389354        0.0385693371
       -0.1973226932       -0.0341334028       -0.1061979500        0.2266701106
       -0.0893085642        0.0505154244       -0.3009886938        0.3179968892
        0.0062746955        0.0176510150        0.0092798647        0.0209056457
       -1.3083641887       -0.8222789988       -2.4801912118        2.9642846486
       -1.7007457924       -0.4357978267       -7.0395137197        7.3155696975
       -0.2647091404        0.0194813425       -1.3574228565        1.3901536059
       -0.0849011449        0.0021127548       -0.1743319894        0.1939183093
       -0.2506358313       -0.2070046116       -1.0362655256        1.0860550026
       -1.0761190086       -1.0051434043       -5.0920710604        5.3831109650
       -0.1119058444       -0.1781109254       -0.4905633255        0.5517051576
        0.0235000309       -0.0174073379       -0.1727785699        0.1752361295
       -0.1906383143       -0.1286147253       -1.1016446961        1.1253913768
       -1.4463220337       -1.9448434710      -13.0293437485       13.2860232072
       -0.1973402349       -0.1738367112       -1.1684036557        1.2057401288
       -0.0760983219       -0.3531862250       -3.1115055432        3.1324109260
       -0.1875099785       -0.2881791480       -2.6154020426        2.6379035346
       -0.0947841914        0.1686006575       -3.8479581691        3.8528161513
       -0.1698542550        0.0554662176       -3.5808220897        3.5852773682
       -0.5992261740        0.0199871368       -6.3559332279        6.3841490186
       -1.1887550997        0.1206281557      -10.9572544928       11.0222101168
       -2.1209143446       -0.4311658351      -21.4756060158       21.5848399383
       -1.2090917666        0.2838946608      -11.2108347605       11.2802834579
       -0.6028162786       -0.0026441950      -10.5154663576       10.5327312305
       -0.7362056070       -0.1513476166      -12.7035561660       12.7257708631
       -0.0879124919       -0.0099958656      -11.5971606406       11.5974981546
       -0.0776948633        0.1407133778      -25.9649439790       25.9654415056
       -0.3450226338        0.2741977590     -120.5636422981      120.5680986821
        0.0122443551        0.0529893761      -31.3198908949       31.3202490931
       -0.0357780990       -0.0502629627       -7.6268675142        7.6271170515
       -0.0728876526        0.0412510425       -3.0070456579        3.0082117357
       -0.4332334204        0.9625345457     -126.0501617357      126.0580730780
       -0.0770622329        0.0452530116      -10.3180667998       10.3193976904
       -0.0747186254        0.0642744265       -8.1032290597        8.1038284329
       -0.0430005649       -0.0535560947       -2.6127493725        2.6136519637
       -0.2233091561        0.6336498074      -54.0258855265       54.0323547646
       -0.0447770018        0.0511137172       -2.8979063790        2.8987029812
       -0.5093557172        1.4747225344      -77.6899867489       77.7056516017
       -0.5524692359        0.5496582592      -27.3137703791       27.3248860708
       -0.2018189200        0.3271961398      -12.4917954594       12.4977094697
       -1.2379598071        0.6382542158     -102.9531899627      102.9668858760
       -0.0620354965        0.0218568370       -7.9203940352        7.9218967162
       -1.7369652102        0.2290843629      -93.7925132755       93.8101953401
       -0.5236721761       -0.9485149337      -96.0160486336       96.0234512177
       -0.3165605321       -0.2423959117      -25.6750685556       25.6781641026
       -0.8777949867       -0.9579223558      -89.4315532282       89.4409908940
        0.3341846777       -0.0316253932      -39.1256198500       39.1270597951
       -0.0071308990        0.0169952813       -2.0878116612        2.0878930101
       -0.0208496598       -0.2102237731      -19.1292766079       19.1304430760
        0.0232465760       -0.0418916412       -1.3880453731        1.3888719417
        0.6445971420       -1.3341010107      -47.3138711910       47.3370651611
        0.1560349699       -0.5043920935      -17.3464782843       17.3545114354
        0.0374066805       -0.0216535239       -0.9240124041        0.9250227336
        0.2440577766       -0.0243399044      -16.9497306092       16.9515050763
        0.0563670228       -0.0441113909       -1.3797355445        1.3815908327
        0.0662919954        0.0026456136       -0.2431926735        0.2520799563
        0.5930111774       -0.0419709059       -9.5589345155        9.5774032433
        0.2058396143        0.0272531707       -2.4091454310        2.4180765889
        1.4181804630       -0.6288951525      -14.5464075281       14.6295658410
        0.3393551628       -0.3304410709       -3.5824110558        3.6162828962
        0.0821288096        0.0881774133       -1.1273669348        1.1337886061
        0.5370730368        0.1637705962       -5.2673363134        5.2971785031
        0.0661815275        0.1771386364       -0.4970495819        0.5318048306
        0.0202917763        0.1300094120       -0.7986196860        0.8093871794
        0.4103598017       -0.1182638766       -0.8815727030        0.9795672218
        0.2483370370       -0.1465756274       -0.8146714802        0.8642021286
        0.0016741361        0.0094410547       -0.1420299409        0.1423532239
        0.2752270019       -0.3561670177       -2.6811391011        2.7186599137
